Bedrooms,EffectiveYearBuilt,HH_Kids,Owner,SQFTmain,Units,closest_school_rating,condo,geography,groceries,house,lot_area,num_school_choices,parks,pool,pud,transit_score,walkscore,zip_rank
-0.0015483869058590379,0.008246994360096224,0.0026232488459895452,0.002700984347141711,0.08686458102412178,-6.004895764957346e-05,-0.0019997730285116447,6.179496993626476e-06,0.0004959847412058672,-0.00045731561126882063,1.528917345528053e-05,0.039145678732614125,0.0040909359822134585,-0.0019904092613732853,-0.0002897102191868558,-2.443991425511004e-07,0.005148933380472139,-0.0047879324012976435,0.10538641952029774
0.0005070532366513157,-0.007701605438288891,0.0026232488459895452,0.002700984347141711,-0.04860487298553859,-6.004895764957346e-05,-0.0019997730285116447,6.179496993626476e-06,0.0004959847412058672,-0.00045731561126882063,1.528917345528053e-05,-0.027623258464700796,0.0040909359822134585,-0.0019904092613732853,-0.0002897102191868558,-2.443991425511004e-07,0.005148933380472139,-0.0047879324012976435,0.10538641952029774
-0.0015483869058590379,-0.015935817655628248,0.0021392212511922117,0.002769904952684085,0.11913138725802212,-6.004895764957346e-05,0.0045914926496045585,6.179496993626476e-06,0.0004959847412058672,0.0028781498352246043,1.528917345528053e-05,0.05104759474959441,0.008005377589326602,-0.0019904092613732853,0.0016790691347841411,-2.443991425511004e-07,-0.0027900002067922296,0.006668938063606376,0.10189924279593775
-0.0015483869058590379,-0.0001045945842383286,0.0021392212511922117,0.002769904952684085,0.04856491593656958,-6.004895764957346e-05,0.0045914926496045585,6.179496993626476e-06,0.0004959847412058672,0.0028781498352246043,1.528917345528053e-05,0.01771482264342455,0.008005377589326602,-0.0019904092613732853,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,-0.0009691172685732253,0.10189924279593775
0.0005070532366513157,-0.007701605438288891,0.0021392212511922117,0.002769904952684085,-0.06556854671950943,-6.004895764957346e-05,0.0045914926496045585,6.179496993626476e-06,0.0004959847412058672,0.0028781498352246043,1.528917345528053e-05,0.01805235918183223,0.0040909359822134585,-0.0019904092613732853,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,0.012848973881134793,0.10189924279593775
-0.00189887616282921,0.009245217248935785,0.0021392212511922117,0.002769904952684085,-0.02806224961050096,-6.004895764957346e-05,0.0045914926496045585,-5.574273245076743e-05,0.0004959847412058672,0.0028781498352246043,-7.063955260705255e-05,-0.0019471781909610351,0.0040909359822134585,0.0007050540556767976,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,0.0027772094298979316,0.10189924279593775
0.007276703186061079,0.002228863444317404,0.0021392212511922117,0.002769904952684085,0.3985739645520044,-6.004895764957346e-05,0.0045914926496045585,6.179496993626476e-06,0.0004959847412058672,8.681909066430897e-05,1.528917345528053e-05,0.049948452055495474,-0.0002958451856106051,0.004358108091760483,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,-0.0006827110459364655,0.10189924279593775
-0.0015483869058590379,-0.004865165657116914,0.0021392212511922117,0.002769904952684085,-0.16926325667882625,-6.004895764957346e-05,-0.00164720255095585,6.179496993626476e-06,0.0004959847412058672,8.681909066430897e-05,1.528917345528053e-05,-0.029644937859382065,0.0020898791603192707,-0.0019904092613732853,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,-0.005663107389211521,0.10189924279593775
-0.00189887616282921,0.006333963669907099,0.0021392212511922117,0.002769904952684085,-0.0641295596086905,-6.004895764957346e-05,-0.003976992143749151,6.179496993626476e-06,0.0004959847412058672,0.0028781498352246043,1.528917345528053e-05,-0.0011103217598734268,0.008005377589326602,-0.0019904092613732853,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,-0.0006827110459364655,0.10189924279593775
-0.0015483869058590379,-0.010418650826703556,0.0021392212511922117,0.002769904952684085,0.02673126692144799,-6.004895764957346e-05,0.009086714742955308,-5.574273245076743e-05,0.0004959847412058672,0.0013026730179065114,-7.063955260705255e-05,0.0075580524267858315,0.0020898791603192707,8.356568051458204e-05,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,-0.004214980698308067,0.10189924279593775
-0.00189887616282921,-0.0010796368020808559,0.0021392212511922117,0.002769904952684085,-0.1256744810777414,-6.004895764957346e-05,0.009086714742955308,-5.574273245076743e-05,0.0004959847412058672,8.681909066430897e-05,-7.063955260705255e-05,-0.008320534583131789,0.008005377589326602,0.0007050540556767976,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,0.0034599068389866323,0.10189924279593775
-0.00189887616282921,-0.0010796368020808559,0.0021392212511922117,0.002769904952684085,-0.06256171001851636,-6.004895764957346e-05,0.009086714742955308,-5.574273245076743e-05,0.0004959847412058672,8.681909066430897e-05,-7.063955260705255e-05,-0.008320534583131789,0.008005377589326602,0.0007050540556767976,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,0.0034599068389866323,0.10189924279593775
-0.00189887616282921,-0.0010796368020808559,0.0021392212511922117,0.002769904952684085,-0.06256171001851636,-6.004895764957346e-05,0.009086714742955308,-5.574273245076743e-05,0.0004959847412058672,8.681909066430897e-05,-7.063955260705255e-05,-0.008320534583131789,0.008005377589326602,0.0007050540556767976,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,0.0034599068389866323,0.10189924279593775
-0.00189887616282921,-0.0010796368020808559,0.0021392212511922117,0.002769904952684085,-0.08040680858437678,-6.004895764957346e-05,0.009086714742955308,-5.574273245076743e-05,0.0004959847412058672,8.681909066430897e-05,-7.063955260705255e-05,-0.008320534583131789,0.008005377589326602,0.0007050540556767976,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,0.0034599068389866323,0.10189924279593775
-0.0015483869058590379,-0.013300523423776318,0.0021392212511922117,0.002769904952684085,0.1314145449912505,-6.004895764957346e-05,0.009086714742955308,6.179496993626476e-06,0.0004959847412058672,8.681909066430897e-05,-7.063955260705255e-05,0.040786808861765604,0.0040909359822134585,0.0007050540556767976,-0.0002897102191868558,-1.065863882216964e-05,-0.0027900002067922296,-0.00040461417608769046,0.10189924279593775
0.0005070532366513157,-0.008643301884977835,0.0021392212511922117,0.002769904952684085,0.21725433810281694,-6.004895764957346e-05,0.009086714742955308,6.179496993626476e-06,0.0004959847412058672,0.0013026730179065114,-7.063955260705255e-05,0.1146021986326501,0.0040909359822134585,0.0007050540556767976,-0.0002897102191868558,-1.065863882216964e-05,-0.0027900002067922296,-0.00040461417608769046,0.10189924279593775
-0.0015483869058590379,-0.012269069999573485,0.0021392212511922117,0.002769904952684085,0.22354453937387017,-6.004895764957346e-05,0.009086714742955308,6.179496993626476e-06,0.0004959847412058672,8.681909066430897e-05,-7.063955260705255e-05,0.01687163782526232,0.0040909359822134585,0.0007050540556767976,-0.0002897102191868558,-1.065863882216964e-05,-0.0027900002067922296,0.0034599068389866323,0.10189924279593775
0.0005070532366513157,-0.012269069999573485,0.0021392212511922117,0.002769904952684085,0.6900237848182601,-6.004895764957346e-05,0.009086714742955308,6.179496993626476e-06,0.0004959847412058672,8.681909066430897e-05,-7.063955260705255e-05,0.04984393552800217,0.0040909359822134585,0.0007050540556767976,-0.0002897102191868558,-1.065863882216964e-05,-0.0027900002067922296,0.0034599068389866323,0.10189924279593775
0.0005070532366513157,-0.0010072985599621908,0.0021392212511922117,0.002769904952684085,0.003999613958213418,-6.004895764957346e-05,0.009086714742955308,6.179496993626476e-06,0.0004959847412058672,-0.00045731561126882063,1.528917345528053e-05,-0.02576048588471244,-0.0015285339616596888,-0.0007904763281180627,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,-0.0023955490362755224,0.10189924279593775
0.0005070532366513157,-0.007711742091992102,0.0021392212511922117,0.002769904952684085,0.22180909858421324,-6.004895764957346e-05,0.009086714742955308,6.179496993626476e-06,0.0004959847412058672,0.0013026730179065114,1.528917345528053e-05,0.030517515185110273,0.0007693434265866943,-0.00013253686664050745,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,0.001410621377973702,0.10189924279593775
0.0005070532366513157,-0.008847510101977617,0.0021392212511922117,0.002769904952684085,0.13470914573631526,-6.004895764957346e-05,0.009086714742955308,6.179496993626476e-06,0.0004959847412058672,-0.00045731561126882063,1.528917345528053e-05,0.027150569601590648,0.0007693434265866943,-0.0019904092613732853,-0.0002897102191868558,-2.443991425511004e-07,-0.0027900002067922296,0.012848973881134793,0.10189924279593775
0.007276703186061079,0.006333963669907099,0.0021392212511922117,0.002769904952684085,-0.013073675866554087,-6.004895764957346e-05,0.009086714742955308,6.179496993626476e-06,0.0004959847412058672,-0.00045731561126882063,1.528917345528053e-05,-0.00016710104763328746,0.0007693434265866943,-0.0019904092613732853,0.0016790691347841411,-2.443991425511004e-07,-0.0027900002067922296,-0.0009691172685732253,0.10189924279593775
