TotalValue,rowID,zip_rank,SQFTmain,Units,Bedrooms,EffectiveYearBuilt,house,condo,pud,pool,HH_Kids,Owner,lot_area,num_school_choices,closest_school_rating,geography,parks,groceries,urban_score
554526.0,20177573012025,1.1830634761650787,-0.11095368139365443,-0.12598789715757963,-1.1840752552773306,-0.059330649013723924,-2.1519266637635552,2.518310690908935,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,7.333286306443395,-1.4982689737795238,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-1.1218483146902092,-0.8927389365530598
553673.0,20177573012032,1.1830634761650787,-0.2555906063611418,-0.12598789715757963,-1.1840752552773306,-0.059330649013723924,-2.1519266637635552,2.518310690908935,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,7.333286306443395,-1.4982689737795238,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-1.1218483146902092,-0.8927389365530598
640000.0,20177573012088,1.1830634761650787,-0.2555906063611418,-0.12598789715757963,-1.1840752552773306,-0.059330649013723924,-2.1519266637635552,2.518310690908935,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,7.333286306443395,-1.4982689737795238,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-1.1218483146902092,-0.8927389365530598
376506.0,20177573012243,1.1830634761650787,-0.3672401624763952,-0.12598789715757963,-1.1840752552773306,-0.059330649013723924,-2.1519266637635552,2.518310690908935,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,7.333286306443395,-1.4982689737795238,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-1.1218483146902092,-0.8927389365530598
1210000.0,20177573013045,1.1830634761650787,0.7145763698827646,-0.12598789715757963,-0.271750693035071,0.31418127507867727,-2.1519266637635552,-0.39703472597055656,4.812412363368042,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2867052430157887,-1.3287273720309836,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-1.1218483146902092,-0.8680533630350267
1291000.0,20177573013056,1.1830634761650787,0.9886252803474775,-0.12598789715757963,0.6405738692071887,0.29794162620509457,-2.1519266637635552,-0.39703472597055656,4.812412363368042,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.28698289082658207,-1.3287273720309836,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-0.9046090040365464,-0.8680533630350267
1450000.0,20177573017060,1.1830634761650787,1.4284568650439302,-0.12598789715757963,-0.271750693035071,0.2492226795843466,-2.1519266637635552,-0.39703472597055656,4.812412363368042,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.28367790028689455,-1.3287273720309836,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-1.1218483146902092,-0.8927389365530598
1890000.0,20177573017074,1.1830634761650787,2.3081200344368358,-0.12598789715757963,0.6405738692071887,0.2492226795843466,-2.1519266637635552,-0.39703472597055656,4.812412363368042,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2854413055042014,-1.3287273720309836,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-1.1218483146902092,-0.8927389365530598
158385.0,20177574005018,1.1830634761650787,0.7196513497061853,-0.12598789715757963,0.6405738692071887,-0.010611702392975946,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.22455034355756012,0.027605441957337738,1.6352147418884155,-0.4659995501418579,-0.6175347727124981,-0.6873696933828838,-0.5224553337825627
1320000.0,20177574008018,1.1830634761650787,0.5251104564750619,-0.12598789715757963,0.6405738692071887,0.135545137469268,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.23626117476267347,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.9046090040365464,-1.2383369658055239
852999.0,20177574009010,1.1830634761650787,0.7915468972046439,-0.12598789715757963,0.6405738692071887,-0.07557029788730658,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.23799477476167075,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-1.2136513922874907
745796.0,20177574012026,1.1830634761650787,0.7907010672340737,-0.12598789715757963,1.5528984314494485,0.021867595354189372,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.24207257023922252,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-1.1889658187694576
1316000.0,20177574014014,1.1830634761650787,0.4912772576522578,-0.12598789715757963,0.6405738692071887,-0.07557029788730658,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.24267389574121956,-0.3114777615397426,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.6873696933828838,-1.263022539323557
1350000.0,20177574015044,1.1830634761650787,0.5081938570636598,-0.12598789715757963,1.5528984314494485,-0.07557029788730658,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.2335675446589304,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.6873696933828838,-1.3123936863596233
1455000.0,20177574016047,1.1830634761650787,0.6655182315896988,-0.12598789715757963,0.6405738692071887,-0.059330649013723924,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.22847503393541668,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.6175347727124981,-0.9046090040365464,-0.8186822159989604
822300.0,20177574016048,1.1830634761650787,0.5682477849741371,-0.12598789715757963,0.6405738692071887,-0.010611702392975946,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.2362937539347099,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.6175347727124981,-0.9046090040365464,-0.8186822159989604
286586.0,20177576029019,1.1830634761650787,-0.45097732956283526,-0.12598789715757963,-0.271750693035071,-0.12428924450805456,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2530015472928047,0.1971470437058779,1.6352147418884155,-0.4659995501418579,0.5217638581597275,-0.9046090040365464,-1.0902235246973249
395516.0,20177577014013,1.1830634761650787,-0.17354509921584194,-0.12598789715757963,-0.271750693035071,-0.17300819112880253,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.23856260882829528,0.1971470437058779,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.9046090040365464,-0.2509140250841982
958510.0,20177577019004,1.1830634761650787,0.16647854895333886,-0.12598789715757963,0.6405738692071887,0.2817019773315119,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.23312308478362315,0.3666886454544181,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.9046090040365464,-0.3496563191563307
990000.0,20177578006014,1.1830634761650787,-0.17608258912755226,-0.12598789715757963,0.6405738692071887,-0.17300819112880253,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2371303316493344,0.3666886454544181,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.9046090040365464,-0.3496563191563307
837747.0,20177578021025,1.1830634761650787,0.8972756435259066,-0.12598789715757963,0.6405738692071887,0.021867595354189372,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.23692167075714232,-0.8201025667853631,1.234502201791321,-0.4659995501418579,-0.9023594304305546,-0.9046090040365464,-1.2136513922874907
1064000.0,20177578028036,1.1830634761650787,-0.2648947360374129,-0.12598789715757963,-0.271750693035071,-0.043091000140141264,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.2590703302494033,-0.3114777615397426,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-0.8680533630350267
1450000.0,20177578029021,1.1830634761650787,0.27897393503916235,-0.12598789715757963,-0.271750693035071,-0.09180994676088924,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,0.11892383009247928,-0.48101936328828276,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-1.0902235246973249
1978000.0,20177581006015,1.1830634761650787,1.4335318448673509,-0.12598789715757963,0.6405738692071887,0.5252967104352518,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.17363446610892874,-1.1591857702824435,1.6352147418884155,-0.4659995501418579,1.0914131735958403,-0.9046090040365464,-0.6211976278546952
1005145.0,20177581016037,1.1830634761650787,1.266903340665041,-0.12598789715757963,-0.271750693035071,0.4928174126880865,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.16216146363706901,-0.6505609650368229,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.9046090040365464,-1.263022539323557
2280000.0,20177581021045,1.1830634761650787,2.8705969648659533,-0.12598789715757963,1.5528984314494485,0.29794162620509457,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.14302311464992376,-0.9896441685339032,1.6352147418884155,-0.4659995501418579,1.0914131735958403,-0.9046090040365464,-1.4111359804317558
1787357.0,20177581032011,1.1830634761650787,2.2717493457023212,-0.12598789715757963,0.6405738692071887,0.2654623284579293,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.07275641269800619,-0.48101936328828276,-1.5704855788883405,-0.4659995501418579,-0.33271011499444175,-1.1218483146902092,-1.2877081128415901
1700000.0,20177582008055,1.1830634761650787,1.1138081159918525,-0.12598789715757963,1.5528984314494485,-0.043091000140141264,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.212462526830737,-1.1591857702824435,1.6352147418884155,-0.4659995501418579,0.8065885158777839,-0.9046090040365464,-0.9914812306251924
907535.0,20177582014019,1.1830634761650787,-0.006070765042961843,-0.12598789715757963,-0.271750693035071,-0.1080495956344719,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.19590054585612846,-0.9896441685339032,1.6352147418884155,-0.4659995501418579,0.23693920044167108,-0.9046090040365464,-1.114909098215358
1785000.0,20177582015022,1.1830634761650787,0.5970060039735205,-0.12598789715757963,0.6405738692071887,0.21674338183718128,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.12172340932894106,-0.9896441685339032,1.6352147418884155,-0.4659995501418579,0.23693920044167108,-0.9046090040365464,-1.2877081128415901
2499000.0,20177582016017,1.1830634761650787,0.8879715138496355,-0.12598789715757963,0.6405738692071887,0.07058654197493736,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.13103811966543305,-0.8201025667853631,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.9046090040365464,-1.3617648333956895
1550000.0,20177582016027,1.1830634761650787,0.7813969375578027,-0.12598789715757963,1.5528984314494485,0.005627946480606714,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.22367529375541875,-0.6505609650368229,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-1.3617648333956895
1620000.0,20177582019024,1.1830634761650787,1.1138081159918525,-0.12598789715757963,1.5528984314494485,-0.043091000140141264,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.22692527445929386,-0.8201025667853631,1.6352147418884155,-0.4659995501418579,0.23693920044167108,-0.9046090040365464,-1.2383369658055239
1145000.0,20177583002015,1.1830634761650787,0.1766285086001801,-0.12598789715757963,-0.271750693035071,-0.09180994676088924,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2521693886349988,-0.8201025667853631,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-1.1218483146902092,-0.47308418674649644
1205000.0,20177583003008,1.1830634761650787,0.267978145421751,-0.12598789715757963,0.6405738692071887,-0.09180994676088924,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.24769379860421634,-0.8201025667853631,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-1.1218483146902092,-1.2383369658055239
1427000.0,20177583004024,1.1830634761650787,0.3517153125081911,-0.12598789715757963,0.6405738692071887,-0.059330649013723924,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.25378645748645273,-0.6505609650368229,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-1.1218483146902092,-1.2383369658055239
454163.0,20177583019022,1.1830634761650787,-0.2775821855959644,-0.12598789715757963,0.6405738692071887,0.038107244227772036,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2548590595064427,-0.9896441685339032,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-1.0655379511792917
127118.0,20177583020015,1.1830634761650787,-0.05174558345374732,-0.12598789715757963,0.6405738692071887,-0.09180994676088924,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.20252546549138667,-0.8201025667853631,1.234502201791321,-0.4659995501418579,-0.04788545727638533,-1.1218483146902092,-1.2136513922874907
1160000.0,20177583021011,1.1830634761650787,0.02353328392699171,-0.12598789715757963,0.6405738692071887,-0.09180994676088924,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.20561886461523982,-0.48101936328828276,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-1.1218483146902092,-1.3370792598776564
165153.0,20177583027019,1.1830634761650787,0.467594018476295,-0.12598789715757963,0.6405738692071887,0.07058654197493736,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2602382597264307,-0.8201025667853631,1.234502201791321,-0.4659995501418579,0.23693920044167108,-1.1218483146902092,-1.1642802452514245
1500000.0,20177583028011,1.1830634761650787,0.467594018476295,-0.12598789715757963,0.6405738692071887,0.05434689310135469,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.26405595751250055,-0.8201025667853631,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-0.9667956571071593
653094.0,20177583028014,1.1830634761650787,0.8194592862334572,-0.12598789715757963,1.5528984314494485,0.05434689310135469,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2636542753588624,-0.8201025667853631,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-0.9667956571071593
530329.0,20177583031018,1.1830634761650787,-0.008608254954672148,-0.12598789715757963,0.6405738692071887,0.16802443521643332,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2599421135726742,-0.9896441685339032,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-1.0902235246973249
615084.0,20177583034002,1.1830634761650787,-0.2775821855959644,-0.12598789715757963,0.6405738692071887,0.05434689310135469,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.25670164102142984,-0.6505609650368229,1.234502201791321,-0.4659995501418579,0.23693920044167108,-1.1218483146902092,-1.1889658187694576
1440000.0,20177583035008,1.1830634761650787,0.5462562057393144,-0.12598789715757963,1.5528984314494485,0.07058654197493736,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.20880984707041442,-0.6505609650368229,1.234502201791321,-0.4659995501418579,0.23693920044167108,-0.9046090040365464,-1.2877081128415901
148855.0,20177583037019,1.1830634761650787,-0.2775821855959644,-0.12598789715757963,0.6405738692071887,0.135545137469268,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2253162833929601,-0.8201025667853631,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-1.0408523776612586
1005000.0,20177584021015,1.1830634761650787,-0.04328728374804631,-0.12598789715757963,0.6405738692071887,-0.1080495956344719,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.24834186888942547,-0.8201025667853631,1.234502201791321,-0.4659995501418579,-0.04788545727638533,-1.1218483146902092,-1.3123936863596233
157257.0,20177585007030,1.1830634761650787,0.3018113442445551,-0.12598789715757963,0.6405738692071887,0.05434689310135469,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.24618776427365613,0.027605441957337738,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-1.0161668041432255
145712.0,20177585008022,1.1830634761650787,0.6528307820311472,-0.12598789715757963,0.6405738692071887,-0.043091000140141264,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.22925786480002563,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-0.9667956571071593
925000.0,20177585010046,1.1830634761650787,0.8938923236436261,-0.12598789715757963,-0.271750693035071,0.3304209239522599,-2.1519266637635552,2.518310690908935,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.19615529435075352,-0.8201025667853631,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-0.7693110689628941
995000.0,20177585011048,1.1830634761650787,0.15548275933592753,-0.12598789715757963,0.6405738692071887,0.5415363593088345,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.1901846481649581,-0.8201025667853631,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.4701303827292211,-0.8433677895169935
1985000.0,20177585013045,1.1830634761650787,3.1827082240063205,-0.12598789715757963,1.5528984314494485,0.34666057282584256,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2276430447585626,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-0.7939966424809273
1209800.0,20177585018033,1.1830634761650787,0.21553668724640476,-0.12598789715757963,0.6405738692071887,0.05434689310135469,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2563681833738026,-0.14193615979120244,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-1.1395946717333914
172119.0,20177585019020,1.1830634761650787,0.684126490942241,-0.12598789715757963,1.5528984314494485,0.005627946480606714,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.21539642592994093,-0.48101936328828276,1.234502201791321,-0.4659995501418579,-0.6175347727124981,-0.9046090040365464,-0.7939966424809273
593806.0,20177585020011,1.1830634761650787,0.9108089230550281,-0.12598789715757963,1.5528984314494485,0.15178478634285064,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.1470082339703881,-0.6505609650368229,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-0.7939966424809273
130076.0,20177586007008,1.1830634761650787,0.33902786294963955,-0.12598789715757963,1.5528984314494485,-0.07557029788730658,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2595665048995083,0.3666886454544181,1.6352147418884155,-0.4659995501418579,0.23693920044167108,-0.9046090040365464,0.1440551512043321
1035000.0,20177586008017,1.1830634761650787,-0.35962769274126427,-0.12598789715757963,-0.271750693035071,-0.15676854225521988,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2499522656562564,0.3666886454544181,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.9046090040365464,-0.22622845156616503
965914.0,20177586008028,1.1830634761650787,0.02437911389756181,-0.12598789715757963,-0.271750693035071,-0.043091000140141264,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,2.3467281379177405,-0.31792122866567607,1.3051711581878869,-0.26043218929659295,0.3666886454544181,1.6352147418884155,-0.4659995501418579,0.23693920044167108,-0.9046090040365464,-0.3496563191563307
985000.0,20177586016018,1.1830634761650787,0.0006958747215989689,-0.12598789715757963,-0.271750693035071,-0.059330649013723924,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.24467572006282848,0.5362302472029582,1.6352147418884155,-0.4659995501418579,0.23693920044167108,-0.9046090040365464,-0.6458832013727285
1450000.0,20177586023018,1.1830634761650787,0.484510617887697,-0.12598789715757963,1.5528984314494485,0.5090570615616692,0.4646333036856709,-0.39703472597055656,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,-0.2093852888147727,0.5362302472029582,1.6352147418884155,-0.4659995501418579,-0.04788545727638533,-0.9046090040365464,-0.2015428780481319
301004.0,20177587003053,1.1830634761650787,-0.2547447763905717,-0.12598789715757963,-0.271750693035071,0.07058654197493736,-2.1519266637635552,-0.39703472597055656,4.812412363368042,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,2.8201140218456704,-0.14193615979120244,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-0.7199399219268279
418735.0,20177587003071,1.1830634761650787,-0.3291778138007406,-0.12598789715757963,-0.271750693035071,0.07058654197493736,-2.1519266637635552,-0.39703472597055656,4.812412363368042,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,2.8201140218456704,-0.14193615979120244,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-0.7199399219268279
670000.0,20177587004077,1.1830634761650787,-0.2547447763905717,-0.12598789715757963,-0.271750693035071,0.07058654197493736,-2.1519266637635552,-0.39703472597055656,4.812412363368042,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,2.5002746166652736,0.027605441957337738,1.234502201791321,-0.4659995501418579,-0.33271011499444175,-0.9046090040365464,-0.8680533630350267
367828.0,20177587007029,1.1830634761650787,-0.47973554856221867,-0.12598789715757963,-1.1840752552773306,0.08682619084852002,-2.1519266637635552,2.518310690908935,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,0.20039417915390328,0.027605441957337738,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-1.0902235246973249
330000.0,20177587007091,1.1830634761650787,-0.932254582817223,-0.12598789715757963,-2.0963998175195906,0.08682619084852002,-2.1519266637635552,2.518310690908935,-0.20776623439100145,-0.42606417800097046,-0.31792122866567607,1.3051711581878869,0.10658223023452464,0.1971470437058779,1.6352147418884155,-0.4659995501418579,-0.33271011499444175,-0.6873696933828838,-1.0902235246973249
